-0.14, 0.08, 0.02, -0.15, -0.10, 0.09, 0.18, 0.14, -0.21, 0.10, -0.16, -0.08
-0.22, 0.09, 0.03, -0.16, -0.08, 0.09, 0.26, 0.09, -0.28, 0.13, -0.13, -0.07
-0.14, 0.14, 0.06, -0.15, -0.05, 0.09, 0.19, 0.11, -0.31, 0.09, -0.09, -0.07
-0.14, 0.06, 0.04, -0.14, -0.02, 0.08, 0.14, 0.06, -0.21, 0.13, -0.08, -0.07
0.05, 0.02, 0.19, -0.12, -0.00, 0.07, -0.03, 0.06, -0.18, 0.10, -0.07, -0.07
-0.15, 0.15, -0.01, -0.17, -0.00, 0.04, 0.18, 0.25, -0.14, 0.15, -0.06, -0.06
-0.15, 0.10, 0.09, -0.08, 0.02, 0.06, 0.11, -0.15, -0.28, 0.06, -0.03, -0.06
0.09, 0.32, 0.46, -0.16, 0.09, 0.12, 0.12, 1.17, -0.70, 0.24, 0.01, -0.05
0.24, -0.10, -0.05, -0.06, 0.07, 0.03, -0.29, -0.01, 0.04, 0.03, 0.00, -0.05
0.20, 0.10, -0.03, -0.10, 0.01, 0.03, -0.05, 0.46, 0.18, 0.10, -0.01, -0.01
0.05, 0.04, -0.01, -0.07, -0.02, -0.01, -0.02, -0.08, 0.03, 0.03, -0.05, 0.03
-0.24, -0.02, -0.05, -0.11, -0.05, -0.01, 0.21, -0.10, -0.01, 0.05, -0.07, 0.03
-0.15, -0.03, 0.12, -0.08, -0.03, 0.04, 0.12, -0.35, -0.27, -0.01, -0.05, 0.00
-0.23, -0.10, 0.18, -0.11, -0.01, 0.04, 0.14, -0.19, -0.33, 0.07, -0.03, -0.04
0.08, 0.00, 0.19, -0.09, 0.04, 0.05, -0.05, 0.07, -0.24, 0.06, 0.00, -0.05
0.18, 0.14, 0.11, -0.05, 0.04, 0.02, -0.07, 0.49, -0.14, 0.07, 0.01, -0.04
0.03, 0.32, -0.10, -0.06, 0.02, -0.03, 0.02, 0.64, 0.20, 0.05, 0.02, 0.02
0.09, -0.08, 0.19, 0.01, -0.02, -0.04, -0.15, -0.08, -0.17, -0.05, -0.01, 0.05
0.01, -0.13, 0.13, 0.02, -0.02, -0.05, -0.06, -0.66, -0.11, -0.07, -0.01, 0.03
0.00, 0.02, -0.01, 0.00, -0.03, -0.04, 0.04, 0.24, 0.23, -0.03, -0.03, 0.01
-0.25, 0.15, -0.01, -0.08, -0.05, -0.03, 0.26, 0.19, -0.16, 0.11, -0.04, 0.04
-0.36, 0.15, -0.05, 0.04, -0.05, -0.03, 0.43, 0.03, -0.14, -0.05, -0.03, 0.04
-0.28, -0.02, 0.02, 0.04, -0.02, -0.03, 0.14, -0.33, -0.16, -0.05, -0.01, 0.05
0.06, -0.19, 0.15, 0.00, -0.00, -0.02, -0.09, -0.12, -0.35, 0.04, -0.01, 0.02
0.08, -0.02, 0.00, 0.03, -0.01, -0.01, -0.09, -0.04, 0.00, -0.01, 0.00, 0.03
-0.17, -0.05, -0.03, 0.02, -0.01, 0.02, 0.11, -0.28, 0.02, -0.03, -0.01, -0.01
0.28, -0.13, 0.13, -0.03, -0.01, 0.03, -0.32, -0.07, -0.09, 0.02, -0.01, -0.03
-0.20, -0.18, 0.13, 0.04, -0.00, 0.06, 0.12, -0.34, -0.11, -0.08, -0.01, -0.05
0.12, 0.04, 0.23, -0.04, 0.01, 0.06, -0.18, 0.09, -0.24, 0.04, 0.00, -0.06
0.01, -0.07, -0.03, -0.00, 0.02, 0.03, 0.06, 0.13, 0.06, -0.00, 0.00, -0.04
0.03, 0.15, -0.01, 0.02, -0.01, 0.00, 0.00, 0.26, 0.02, -0.01, -0.01, 0.00
-0.10, -0.01, -0.06, -0.01, -0.02, -0.02, 0.15, 0.03, 0.04, -0.00, -0.01, 0.02
-0.06, 0.00, 0.17, 0.02, -0.00, 0.00, 0.03, -0.17, -0.21, -0.03, -0.01, 0.00
0.00, -0.24, -0.03, 0.00, -0.00, -0.01, -0.04, -0.18, -0.01, -0.01, -0.00, -0.01
-0.03, 0.06, 0.08, -0.03, 0.01, 0.01, -0.01, 0.22, 0.07, 0.05, 0.00, -0.00
0.00, 0.05, -0.05, 0.01, -0.02, -0.01, 0.01, 0.10, -0.05, -0.01, -0.02, 0.00
-0.11, -0.04, 0.00, 0.00, -0.01, -0.01, 0.09, -0.06, -0.08, -0.02, -0.02, 0.00
-0.10, 0.00, 0.06, -0.00, -0.01, 0.00, 0.11, -0.14, -0.28, 0.01, -0.01, 0.01
-0.05, 0.00, 0.17, -0.01, 0.01, 0.01, 0.01, -0.10, -0.20, 0.02, -0.00, -0.01
0.04, 0.03, -0.02, -0.02, 0.02, 0.01, -0.02, 0.17, 0.03, 0.02, 0.01, -0.01
0.00, 0.13, -0.04, -0.01, 0.02, 0.01, 0.07, 0.24, 0.01, 0.02, -0.00, 0.00
0.00, 0.02, 0.04, 0.01, -0.01, -0.01, -0.03, 0.00, 0.00, -0.03, -0.00, 0.01
-0.04, 0.04, 0.11, 0.01, -0.01, -0.00, 0.03, 0.01, -0.20, -0.02, -0.01, 0.02
-0.11, -0.13, -0.05, 0.02, 0.01, -0.02, 0.13, -0.05, -0.04, -0.02, -0.00, 0.00
-0.05, -0.08, 0.08, -0.01, 0.00, 0.02, 0.01, -0.06, -0.10, 0.00, 0.01, -0.01
-0.01, 0.01, 0.03, -0.00, 0.01, 0.02, -0.03, -0.06, -0.03, -0.03, -0.00, -0.02
-0.02, 0.04, -0.03, -0.01, -0.00, 0.02, 0.00, 0.13, 0.05, -0.01, -0.01, -0.02
-0.06, 0.02, 0.08, -0.01, 0.00, 0.01, 0.02, -0.01, -0.08, 0.00, -0.01, -0.01
0.00, -0.04, 0.11, -0.01, -0.01, 0.01, -0.01, 0.01, -0.12, -0.01, -0.01, -0.02
-0.08, 0.03, 0.00, 0.00, 0.00, 0.01, 0.07, 0.00, -0.03, 0.00, -0.00, -0.00
0.03, 0.00, 0.11, 0.02, 0.01, 0.00, -0.06, 0.07, -0.17, -0.01, 0.00, -0.01
0.02, 0.01, 0.05, -0.01, -0.00, -0.01, -0.03, 0.01, -0.03, 0.00, 0.00, 0.01
-0.04, 0.02, 0.00, 0.02, -0.01, -0.00, 0.03, 0.08, -0.04, -0.00, -0.01, 0.01
-0.09, -0.10, 0.12, 0.01, -0.01, 0.00, 0.03, -0.18, -0.04, -0.04, -0.00, -0.01
-0.02, -0.09, 0.02, -0.01, -0.01, 0.02, 0.00, -0.01, -0.05, 0.01, -0.01, -0.01
-0.07, 0.00, 0.10, 0.01, 0.00, 0.01, 0.05, 0.06, -0.09, -0.02, -0.00, -0.02
-0.06, -0.01, 0.04, -0.00, -0.00, 0.02, 0.04, -0.01, -0.08, 0.00, 0.00, -0.01
-0.04, -0.07, 0.08, 0.01, 0.01, 0.01, 0.01, -0.11, -0.09, -0.03, -0.00, -0.01
0.04, -0.05, 0.06, 0.01, 0.02, 0.01, -0.02, 0.02, -0.04, 0.03, 0.01, -0.01
-0.09, -0.04, 0.04, 0.00, 0.00, -0.00, 0.13, -0.15, -0.20, 0.02, -0.01, 0.00
0.13, -0.12, 0.12, -0.01, -0.01, 0.01, -0.12, 0.14, 0.00, 0.10, 0.01, -0.01
0.18, -0.09, -0.03, -0.03, -0.03, -0.03, -0.24, 0.19, 0.10, 0.08, -0.02, 0.04
0.00, -0.12, -0.12, -0.03, -0.06, -0.04, -0.05, -0.07, 0.24, 0.01, -0.06, 0.05
0.10, -0.15, 0.12, -0.06, -0.11, -0.02, -0.20, -0.11, 0.18, 0.01, -0.12, 0.02
0.08, -0.14, -0.18, -0.10, -0.15, -0.00, -0.15, 0.01, 0.29, 0.08, -0.18, -0.00
0.02, -0.11, -0.01, -0.10, -0.18, 0.05, -0.06, -0.14, 0.08, 0.04, -0.22, -0.02
-0.08, 0.03, 0.07, -0.14, -0.19, 0.07, 0.04, 0.00, -0.16, 0.05, -0.22, -0.03
-0.14, -0.07, 0.06, -0.14, -0.17, 0.06, 0.13, -0.04, -0.28, 0.08, -0.22, -0.04
0.09, 0.06, 0.17, -0.13, -0.16, 0.05, -0.09, 0.08, -0.29, 0.08, -0.18, -0.03
-0.18, 0.09, 0.08, -0.10, -0.13, 0.03, 0.20, -0.04, -0.20, 0.05, -0.18, -0.03
-0.30, 0.22, 0.10, -0.09, -0.12, 0.05, 0.34, 0.18, -0.33, 0.03, -0.14, -0.04
-0.20, 0.09, 0.21, -0.03, -0.06, 0.04, 0.22, 0.16, -0.48, 0.00, -0.09, -0.04
-0.16, 0.12, 0.20, 0.02, -0.03, 0.01, 0.20, 0.06, -0.52, -0.01, -0.02, -0.02
-0.19, 0.09, 0.13, 0.02, 0.03, -0.02, 0.20, 0.11, -0.27, -0.00, 0.04, 0.01
-0.13, 0.12, 0.16, 0.07, 0.07, -0.03, 0.14, 0.09, -0.29, -0.03, 0.08, 0.02
-0.16, 0.13, 0.06, 0.09, 0.09, -0.06, 0.20, 0.07, -0.25, -0.06, 0.13, 0.02
-0.24, 0.07, 0.21, 0.11, 0.17, -0.05, 0.22, 0.16, -0.38, -0.05, 0.18, 0.03
-0.21, 0.19, 0.22, 0.13, 0.20, -0.09, 0.18, 0.14, -0.40, -0.04, 0.25, 0.07
-0.01, 0.03, 0.00, 0.23, 0.25, -0.11, 0.00, -0.02, -0.13, -0.11, 0.30, 0.06
-0.05, 0.12, -0.02, 0.22, 0.27, -0.12, 0.03, 0.17, 0.13, -0.12, 0.32, 0.07
0.00, 0.07, 0.00, 0.23, 0.25, -0.11, -0.10, -0.06, 0.10, -0.13, 0.31, 0.06
-0.04, 0.04, -0.01, 0.30, 0.26, -0.10, 0.05, -0.03, -0.05, -0.22, 0.33, 0.07
0.17, -0.22, 0.09, 0.28, 0.24, -0.14, -0.35, 0.00, 0.21, -0.15, 0.32, 0.07
0.05, -0.29, -0.23, 0.18, 0.23, -0.12, -0.16, -0.29, 0.53, -0.06, 0.30, 0.08
0.16, 0.00, 0.00, 0.20, 0.19, -0.08, -0.28, -0.05, 0.40, -0.10, 0.22, 0.04
0.14, -0.17, -0.16, 0.19, 0.13, -0.08, -0.22, -0.17, 0.54, -0.19, 0.18, 0.02
0.02, -0.26, -0.04, 0.16, 0.09, -0.05, -0.18, -0.25, 0.32, -0.12, 0.13, 0.03
0.15, -0.17, 0.11, 0.10, 0.04, -0.05, -0.27, -0.14, 0.29, -0.06, 0.07, 0.03
-0.09, -0.23, -0.22, 0.06, -0.01, -0.03, 0.02, -0.37, 0.22, -0.06, 0.01, 0.03
0.06, -0.03, 0.02, 0.05, -0.02, -0.01, -0.06, -0.21, 0.00, -0.06, -0.03, -0.01
-0.08, -0.01, 0.00, -0.02, -0.02, 0.01, 0.05, 0.00, 0.07, 0.00, -0.03, -0.02
-0.02, 0.10, 0.07, -0.01, -0.02, 0.01, 0.04, 0.00, -0.06, 0.01, -0.02, -0.01
-0.04, 0.11, -0.02, 0.02, -0.03, -0.02, 0.15, -0.06, -0.03, -0.04, -0.04, -0.03
-0.11, 0.06, 0.01, 0.00, -0.02, -0.01, 0.18, 0.01, -0.05, 0.00, -0.03, -0.03
0.04, 0.03, 0.17, -0.03, 0.00, 0.01, -0.05, -0.01, -0.17, 0.03, -0.00, -0.01
-0.03, 0.04, 0.08, -0.02, 0.00, -0.00, 0.01, -0.03, -0.09, 0.02, -0.01, -0.01
